protocol_version,session_id,run_id,timestamp_utc,device_model,operating_system,unity_version,model_id,model_version,model_variant,model_asset,backend,quantization,output_kind,tensor_layout,parameters_millions,gflops_at_640,input_width,input_height,output_count,output_shape,iteration,preprocessing_ms,scheduling_ms,execution_readback_ms,total_ms,completion_frame_ms,allocated_memory_bytes,reserved_memory_bytes,mono_used_memory_bytes,battery_level,battery_status,gc_gen0_count,gc_gen1_count,gc_gen2_count
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:46.5488690Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",45,0.0662,1.2516,151.942,153.2601,4.795989,108068078,255279104,75468800,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:46.7072490Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",46,0.085,1.3186,118.8597,120.2636,2.62359,108076942,255279104,75468800,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:46.8683410Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",47,0.0872,1.2787,153.1514,154.5177,4.933851,108085806,255279104,75468800,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:47.0350710Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",48,0.0854,1.2025,127.9401,129.2284,9.826566,108094670,255279104,75468800,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:47.2020870Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",49,0.0774,1.3206,131.4083,132.8064,7.979117,108103534,255279104,75468800,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:47.3574370Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",50,0.0689,1.3538,118.8238,120.2468,3.477494,108112398,255279104,75468800,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:47.5133310Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",51,0.0616,1.2369,117.7903,119.089,2.920309,108121262,255279104,75468800,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:47.6737220Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",52,0.0607,1.242,144.3869,145.6897,4.95844,108130126,255279104,75472896,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:47.8325040Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",53,0.0699,1.2157,119.3322,120.6181,2.760884,108138990,255279104,75476992,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:47.9960030Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",54,0.0624,1.2978,149.9162,151.2766,7.642864,108147854,255279104,75476992,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:48.1738590Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",55,0.0799,1.4363,125.3176,126.834,6.790313,108156718,255279104,75481088,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:48.3404830Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",56,0.0729,1.3616,128.6256,130.0604,8.641511,108165582,255279104,75485184,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:48.4995400Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",57,0.0752,1.3575,122.4865,123.9195,2.983284,108174446,255279104,75485184,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:48.6656810Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",58,0.0546,1.093,158.4898,159.6377,2.681774,108183310,255279104,75493376,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:48.8948760Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",59,0.073,1.2373,163.9112,165.2218,6.90146,108192174,255279104,75493376,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:49.0546300Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",60,0.0889,1.2121,120.2119,121.5133,2.88677,108201038,255279104,75493376,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:49.2140560Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",61,0.0542,1.1504,152.0095,153.2144,7.279897,108209902,255279104,75493376,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:49.3680710Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",62,0.0589,1.18,116.3236,117.5628,3.460154,108218766,255279104,75501568,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:49.5474680Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",63,0.0826,1.3037,126.3982,127.7848,8.654216,108227630,255279104,75505664,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:49.7140930Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",64,0.099,1.3122,130.1759,131.5873,9.089321,108236494,255279104,75505664,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:49.8808910Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",65,0.0795,1.2865,130.3416,131.7078,7.329946,108245358,255279104,75505664,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:50.0478710Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",66,0.0814,1.4468,129.2897,130.8181,9.152027,108254222,255279104,75509760,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:50.2158240Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",67,0.1483,1.3777,132.0643,133.5906,10.741355,108263086,255279104,75509760,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:50.3809480Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",68,0.0567,1.1702,112.2939,113.5211,7.916511,108271950,255279104,75509760,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:50.5337870Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",69,0.0611,1.1436,115.9104,117.1154,7.646925,108280814,255279104,75509760,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:50.6879370Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",70,0.0883,1.2136,116.9255,118.2277,2.861352,108289678,255279104,75509760,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:50.8392690Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",71,0.0515,1.1612,143.7237,144.9365,7.954584,108298542,255279104,75509760,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:51.0026600Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",72,0.0602,1.267,127.145,128.4723,12.734892,108307406,255279104,75509760,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:51.1731440Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",73,0.0823,1.2589,124.8208,126.1622,5.306144,108316270,255279104,75513856,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:51.3323800Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",74,0.092,1.3594,120.426,121.8776,3.15287,108325134,255279104,75513856,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:51.5063910Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",75,0.0735,1.2015,125.4434,126.7186,10.602714,108333998,255279104,75517952,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:51.6722200Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",76,0.0748,1.1891,131.06,132.3243,10.192085,108342862,255279104,75522048,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:51.8316180Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",77,0.0775,1.3066,117.4333,118.8177,2.877551,108351726,255279104,75526144,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:51.9930670Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",78,0.0533,1.101,152.4289,153.5834,5.070103,108360590,255279104,75526144,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:52.1598450Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",79,0.0559,1.2097,127.8687,129.1346,9.888393,108369454,255279104,75526144,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:52.3182040Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",80,0.0694,1.3479,122.4251,123.8427,2.833234,108378318,255279104,75530240,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:52.4790850Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",81,0.061,1.1772,144.7341,145.9725,9.041773,108387182,255279104,75530240,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:52.6318060Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",82,0.0614,1.1298,112.4281,113.6195,9.860622,108396046,255279104,75530240,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:52.7934020Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",83,0.0831,1.1231,122.1754,123.3819,12.243127,108404910,255279104,75534336,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:52.9518060Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",84,0.0573,1.1175,143.3465,144.5215,9.123959,108413774,255279104,75534336,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:53.1185370Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",85,0.0657,1.3067,124.9075,126.2802,8.506767,108422638,255279104,75538432,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:53.2856890Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",86,0.0759,1.4169,130.1335,131.6265,9.39156,108431502,255279104,75538432,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:53.4513800Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",87,0.085,1.3132,130.0972,131.4957,9.220004,108440366,255279104,75538432,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:53.6186000Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",88,0.079,1.247,130.29,131.6163,10.466461,108449230,255279104,75546624,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:53.7851850Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",89,0.081,1.2805,131.2605,132.6223,8.737295,108458094,255279104,75546624,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:53.9434780Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",90,0.0695,1.2914,122.019,123.3801,2.745259,108466958,255279104,75550720,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:54.1037710Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",91,0.0672,1.2321,152.6508,153.9504,4.463074,108475822,255279104,75550720,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:54.2566070Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",92,0.0767,1.2858,113.0772,114.44,5.141667,108484686,255279104,75554816,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:54.4224560Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",93,0.0873,1.3747,126.5427,128.005,10.031873,108493550,255279104,75563008,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:54.5758570Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",94,0.063,1.2192,111.7756,113.058,4.902027,108502414,255279104,75571200,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:54.7284450Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",95,0.0614,1.2305,113.8116,115.1037,6.098229,108511278,255279104,75571200,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:54.8848710Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",96,0.1266,1.4933,116.9975,118.6175,3.863591,108520142,255279104,75571200,0.88,Discharging,38,38,38
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo11n_GPUCompute,2026-06-20T09:13:55.0339610Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo11n,YOLO11,n,yolo11n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",97,0.0709,1.1887,111.9788,113.2386,8.376927,108529006,255279104,75571200,0.88,Discharging,38,38,38
